1.000000000000000056e-01
2.374999999999999889e-01
3.750000000000000000e-01
5.124999999999999556e-01
6.499999999999999112e-01
7.874999999999998668e-01
9.249999999999999334e-01
1.062500000000000000e+00
1.199999999999999956e+00
