-2.500000000000000000e+01,1.009998459366598844e+01
-2.449949240684509277e+01,1.009995275353679212e+01
-2.399897623062134144e+01,1.009995812590463693e+01
-2.349845218658447266e+01,1.010001427704380994e+01
-2.299807274341583252e+01,1.009999316330130625e+01
-2.249755012989044545e+01,1.009999563090412877e+01
-2.199671697616577148e+01,1.010002295099752523e+01
-2.149619936943054199e+01,1.009999170382635647e+01
-2.099569261074066162e+01,1.009996076577367852e+01
-2.049519228935242054e+01,1.010002090194077695e+01
-1.999466454982757924e+01,1.009996915732554434e+01
-1.949414026737213490e+01,1.009995802203112092e+01
-1.899407505989075062e+01,1.009997048664598829e+01
-1.849353790283203480e+01,1.010000164463385097e+01
-1.799301409721374867e+01,1.009997384105335172e+01
-1.749229371547699330e+01,1.009995119800083785e+01
-1.699207234382629750e+01,1.010002125294331599e+01
-1.649154973030090687e+01,1.010001258921571576e+01
-1.599099528789520797e+01,1.010001148951057637e+01
-1.549048340320587691e+01,1.009996693833671166e+01
-1.499007165431976851e+01,1.009997303261318891e+01
-1.448954522609711226e+01,1.009998869296607538e+01
-1.398901391029358443e+01,1.009998401963457049e+01
-1.348848819732666549e+01,1.009999209061313863e+01
-1.298807573318481978e+01,1.009999213847176769e+01
-1.248754048347473855e+01,1.010002197611426489e+01
-1.198696649074554976e+01,1.009995573422610882e+01
-1.148646211624146041e+01,1.009987600996342039e+01
-1.098606741428375777e+01,1.009975109763407630e+01
-1.048550450801849898e+01,1.009942857435495789e+01
-9.984988570213323200e+00,1.009875239800501667e+01
-9.484468936920171345e+00,1.009755369404290271e+01
-8.984069943428044880e+00,1.009520389515486549e+01
-8.483856081962590778e+00,1.009094280375035169e+01
-7.983342289924626911e+00,1.008325724780468313e+01
-7.482472419738774860e+00,1.007015145746392193e+01
-6.982025504112248981e+00,1.004840059784628892e+01
-6.481541633605962360e+00,1.001357865457783092e+01
-5.981024026870732868e+00,9.959671290441644231e+00
-5.480497717857366169e+00,9.878904010318594331e+00
-4.980060815811163444e+00,9.761944891472433383e+00
-4.479547381401068229e+00,9.598221764822044477e+00
-3.979004979133612174e+00,9.376581311575495903e+00
-3.478414893150335807e+00,9.086566215894686493e+00
-2.978068351745611686e+00,8.720011502084904720e+00
-2.477546930313116569e+00,8.271566736455735480e+00
-1.977011442184454681e+00,7.741424023241361141e+00
-1.476494312286383392e+00,7.135598335346255539e+00
-9.760531187057559510e-01,6.466335155963667702e+00
-4.755450487136905768e-01,5.751358342086664521e+00
2.500784397124592925e-02,5.012952706465529928e+00
5.255098342895443420e-01,4.275871744684672571e+00
1.026032686233514069e+00,3.564438569863357387e+00
