0.000000000000000000e+00,3.184150451346639217e-06
1.280000000000000027e-01,-5.578988887387694917e-06
2.425000000000000211e-01,-3.419029952127196825e-04
3.874999999999999556e-01,-3.212062379579985077e-04
5.279999999999999138e-01,-4.414814037723726031e-04
6.379999999999999005e-01,-6.127085233238520291e-04
7.789999999999999147e-01,-5.115705714939120180e-04
1.137000000000000011e+00,-1.987675701581647703e-04
1.288000000000000034e+00,-6.683110870090871829e-05
1.397999999999999909e+00,2.552219854150046421e-05
1.530999999999999917e+00,3.841619137673886426e-05
1.631000000000000005e+00,3.035803635920363857e-05
1.743000000000000105e+00,2.931036840702624875e-05
1.905000000000000027e+00,2.779499154762670167e-05
2.004999999999999893e+00,3.326606229802191454e-05
2.104999999999999982e+00,2.497050319248951365e-05
2.248000000000000220e+00,1.277302850325652064e-05
2.442000000000000171e+00,1.699194362110155210e-06
2.577999999999999847e+00,-6.063905860549143482e-06
2.794999999999999929e+00,-1.845061724523347932e-05
2.903000000000000025e+00,-2.382819911215111676e-05
3.022499999999999964e+00,-1.898089721827609939e-05
3.157999999999999918e+00,-2.794202955428608595e-05
3.293499999999999872e+00,-3.706532796355207295e-05
3.407999999999999918e+00,-2.150522028320037024e-05
3.633000000000000007e+00,-3.047694528473620705e-06
