-2.196215292843901531e-03,-5.660122455091277649e-01,5.160639283662772945e-05,-5.474643913092705786e-04,6.031999879371916179e-05,-3.304747156988778554e-04
-2.196209369022322864e-03,-8.072385525650902505e-01,1.526842363448799094e-04,-4.309392726047780813e-04,-4.617108250262419576e-06,-3.670383747082412470e-04
-2.196209313247150623e-03,-1.048480268214380340e+00,1.812206160068238682e-04,-2.794428939571860803e-04,1.093908216076886435e-04,-3.383572925595130327e-04
-2.196214525607424056e-03,-1.289741993599572423e+00,2.462442665659498242e-04,-2.013297580958485033e-04,6.554849547753770472e-05,-3.442437397240612922e-04
-2.196208698315756189e-03,-1.531028331897858363e+00,1.934390021096257090e-04,-2.269527320556623100e-04,1.181373167380793111e-04,-2.505500156710044161e-04
-2.196213968519840961e-03,-1.772343915895978173e+00,1.852456969027007825e-04,-2.806966171853548359e-04,5.203354109824382919e-05,-1.967520979997193855e-04
-2.196214706648359771e-03,-2.013693384693495236e+00,2.216139065922905047e-04,-1.721824654837943581e-04,9.726684436025646396e-05,-1.754065786808549105e-04
-2.196213272676294549e-03,-2.255081346415097165e+00,2.158885601846442673e-04,-6.319033259144426345e-05,2.216865843830092327e-04,-1.167985933447220445e-04
-2.196213226633839111e-03,-2.496512480416699375e+00,1.831322087489900389e-04,-2.857159178092211183e-04,-4.576322397189362215e-06,-4.700466707412540208e-05
