0.000000000000000000e+00,-6.137487396690599216e-06
1.280000000000000027e-01,-2.391354663688116500e-06
2.425000000000000211e-01,-3.245146344794824387e-04
3.874999999999999556e-01,-3.076845930626839949e-04
5.279999999999999138e-01,-4.272033392397389705e-04
6.379999999999999005e-01,-5.949693439273103391e-04
7.789999999999999147e-01,-4.669137344106150654e-04
1.137000000000000011e+00,-8.779337274170218659e-05
1.288000000000000034e+00,7.211493623038042029e-05
1.397999999999999909e+00,1.997545753820822426e-04
1.530999999999999917e+00,3.780247587497027406e-04
1.631000000000000005e+00,3.461653352296875999e-04
1.743000000000000105e+00,3.973973442289783467e-04
1.905000000000000027e+00,4.715007858172320541e-04
2.004999999999999893e+00,6.297875064294242544e-04
2.104999999999999982e+00,5.173152305901920853e-04
2.248000000000000220e+00,3.740828879337650625e-04
2.442000000000000171e+00,3.133929955712520224e-04
2.577999999999999847e+00,2.708475040181482392e-04
2.794999999999999929e+00,2.029624182312130887e-04
2.903000000000000025e+00,1.632754718675402379e-04
3.022499999999999964e+00,4.530856229800051373e-05
3.157999999999999918e+00,-7.859979930285077878e-05
3.293499999999999872e+00,-1.773360568645620204e-04
3.407999999999999918e+00,-1.578754947236867153e-04
3.633000000000000007e+00,-2.091766490123463519e-04
